"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.content1","Answer.categories","Approve","Reject"
"3CMV9YRYP4R2O6YCBT3FBKC67YELJ9","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:43 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:43 PST 2018","","","3ATTHHXXWCE3F9TPXWQ4YXOH7YXIXB","A30VO44RKH1JEH","Submitted","Mon Nov 05 14:41:08 PST 2018","Mon Nov 05 14:41:19 PST 2018","Sat Nov 10 14:41:19 PST 2018","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","Being new to these symptoms it\'s not at all uncommon for you to feel very panicky and nervous  but be assured millions before you have been there and returned  and so will you if you employ the coping mechanisms suggested by those who\'ve used them successfully  and if you get in touch with a knowlegable doctor who can prescribe themedication that will help right your ship","6"
"3S829FDFT3RKLEF9FGKSJGCG9NRXDT","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:37 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:37 PST 2018","","","3K2755HG5UT57CMI5OJ71T8XBOSFDE","A2KED6T6BO622W","Submitted","Mon Nov 05 14:37:16 PST 2018","Mon Nov 05 14:37:31 PST 2018","Sat Nov 10 14:37:31 PST 2018","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","All my family seem to do is shout alot and often use violence to solve their problems","3"
"3BO3NEOQM17PXCN2WKTPQ5HV07QIAC","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:43 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:43 PST 2018","","","3VFJCI1K41P5MM1IY9K9O3PDR4JRGV","A3KQEFX15OV461","Submitted","Mon Nov 05 14:39:01 PST 2018","Mon Nov 05 14:39:07 PST 2018","Sat Nov 10 14:39:07 PST 2018","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","That is absolutely horrible","3"
"341YLJU21JP0S9SYJ50AKNYXOJYI25","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:37 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:37 PST 2018","","","3QEMNNSB2ZPSSJ7CN5LVD1VGD0A7D3","AMYURTQIMAC8T","Submitted","Mon Nov 05 14:39:49 PST 2018","Mon Nov 05 14:39:59 PST 2018","Sat Nov 10 14:39:59 PST 2018","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","I ask her  So  last week you told me that you had stopped taking your medication without talking to anyone aboutit for four days","6"
"3UUIU9GZC6VI0KRWV01CW13IJA5T5Y","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:43 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:43 PST 2018","","","3L4D84MIL1I2OUDGAATI7CFNWN1HJR","A2B6WQG0A9CKXQ","Submitted","Mon Nov 05 14:35:24 PST 2018","Mon Nov 05 14:36:08 PST 2018","Sat Nov 10 14:36:08 PST 2018","","","","44","0% (0/0)","0% (0/0)","0% (0/0)","Now I'm working on two major projects personally  but it just feels so lonely sometimes","4"
"30P8I9JKOJBXDCVL0V1RXJR3GVLV5G","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:37 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:37 PST 2018","","","3I2PTA7R3VKAC7I1BLGOH5712ZYQKW","AMDPJ713Z3IJL","Submitted","Mon Nov 05 14:38:06 PST 2018","Mon Nov 05 14:38:45 PST 2018","Sat Nov 10 14:38:45 PST 2018","","","","39","0% (0/0)","0% (0/0)","0% (0/0)","MANY of us have gone through a LOT  Also  but I don't think many use it as an excuse to act like a total *****","2"
"3OZ4VAIBEY55KBA6PX5LYTA8YWGVJ2","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:43 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:43 PST 2018","","","3CN4LGXD5ZEY77KKH3A2NAL74MQ4YO","ATHS9GUME1XCA","Submitted","Mon Nov 05 14:40:03 PST 2018","Mon Nov 05 14:40:12 PST 2018","Sat Nov 10 14:40:12 PST 2018","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","I suffer from Depression and am on Prozac  when i go off I get emotionally down","4"
"3PIOQ99R7ZC1QMCRZ5N8VEP6T9CNU9","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:37 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:37 PST 2018","","","3Q5C1WP23ORJDKDHJJM3EFGBXXA51U","ABS83QIWSMZ9","Submitted","Mon Nov 05 14:33:28 PST 2018","Mon Nov 05 14:33:38 PST 2018","Sat Nov 10 14:33:38 PST 2018","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","I tell my b/f that at least I am not a mean drunk I just tell him I love him a million times","6"
"3VI0PC2ZAZABPB6Y5PY8UAOFD1YXOQ","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:43 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:43 PST 2018","","","3SKEMFQBZ5V463I5PRZOVEM18TBK8E","A2GREARJHXCC1S","Submitted","Mon Nov 05 14:35:38 PST 2018","Mon Nov 05 14:35:51 PST 2018","Sat Nov 10 14:35:51 PST 2018","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","I'll go to the store and just look around","9"
"3BVS8WK9Q1LUGMSU2YTLLG11IPBIB7","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:43 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:43 PST 2018","","","37U1UTWH9XCQT7V0FB8LWQ8F3L58RV","A3AGJSGD009WMM","Submitted","Mon Nov 05 14:34:43 PST 2018","Mon Nov 05 14:35:03 PST 2018","Sat Nov 10 14:35:03 PST 2018","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","People look at me like they don't know why i would be depressed since i dont live with him anymore but he is my father","2"
"3DQYSJDTYM1PDKT9BBVCPYU19ZSXEM","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:37 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:37 PST 2018","","","308XBLVESKU9V5T7INSVNSYGBRQRBD","AUUQ22FMSEEB9","Submitted","Mon Nov 05 14:35:49 PST 2018","Mon Nov 05 14:36:47 PST 2018","Sat Nov 10 14:36:47 PST 2018","","","","58","0% (0/0)","0% (0/0)","0% (0/0)","I have a feeling my son will be buying me a table saw or giving me a gift card from Lowe's that I can use toward getting one for myself","1"
"302U8RURJ0R1311R4VXDR0RP7GLNVY","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:37 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:37 PST 2018","","","3GFK2QRXXB7CELTKG7BO7565TAJ5WT","A110SC5K5Y3IHS","Submitted","Mon Nov 05 14:34:13 PST 2018","Mon Nov 05 14:34:40 PST 2018","Sat Nov 10 14:34:40 PST 2018","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","Try to ignore your husband if you can","2"
"3QREJ3J434NXZQ4UTE3RCZCJMNELK8","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:43 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:43 PST 2018","","","3NLZY2D53RFLWD0JWLSPW5KGRZ3QLZ","A3IL353B9W303T","Submitted","Mon Nov 05 14:38:11 PST 2018","Mon Nov 05 14:38:25 PST 2018","Sat Nov 10 14:38:25 PST 2018","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","Then they said they live quite near me  in the next town","9"
"3T2EL38U0NAEANJEK2QCJFJFS2GQXR","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:37 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:37 PST 2018","","","3L70J4KAZICABL5AU8XFNSX6E8EADV","ABS83QIWSMZ9","Submitted","Mon Nov 05 14:33:46 PST 2018","Mon Nov 05 14:33:57 PST 2018","Sat Nov 10 14:33:57 PST 2018","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","I cant focus  i'm dizzy  I just want to sleep (and end up falling asleep if I dont keep moving)","4"
"324N5FAHSY10VVGO7I5XZ8ALDLGVK1","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:43 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:43 PST 2018","","","3TR2532VIRKMR5TZER2EALQXN9M6JG","A2B6WQG0A9CKXQ","Submitted","Mon Nov 05 14:37:38 PST 2018","Mon Nov 05 14:37:44 PST 2018","Sat Nov 10 14:37:44 PST 2018","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","this doesn\'t mean that what i have written is gospel","9"
"3VMHWJRYHW6HJYT56MFI7GF1L07XF4","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:37 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:37 PST 2018","","","3WSELTNVR5SHSA17GYXUSWFSHU3TAY","A2UUPNB8D0CLBW","Submitted","Mon Nov 05 14:38:13 PST 2018","Mon Nov 05 14:38:33 PST 2018","Sat Nov 10 14:38:33 PST 2018","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","Also  you can get serotonin supplements  but they are more of a sleep aid","9"
"35ZRNT9RUJOZ9DZKL0RKNUZB66XO3H","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:43 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:43 PST 2018","","","320DUZ38G9COOYI5Q4B0MC3MHNOGJR","ABS83QIWSMZ9","Submitted","Mon Nov 05 14:34:36 PST 2018","Mon Nov 05 14:34:44 PST 2018","Sat Nov 10 14:34:44 PST 2018","","","","8","0% (0/0)","0% (0/0)","0% (0/0)",")  I would love to go snowboarding  but I don't own a board and lift tickets are way too pricey","4"
"3S8A4GJRD4TTWGVZ5EBWPP53CQWV6W","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:37 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:37 PST 2018","","","3WLEIWSYHQ72IYF83PNQ8VT6UCH2HR","A1FP3SH704X01V","Submitted","Mon Nov 05 14:39:48 PST 2018","Mon Nov 05 14:40:00 PST 2018","Sat Nov 10 14:40:00 PST 2018","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","That is why I sought help for myself to keep my sanity and understand why depressed people do what they do","8"
"3ZG552ORANU5EFCYICZTZCORWLV2VN","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:43 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:43 PST 2018","","","3QY5DC2MXTAROEX4RJ9WBTCLXOOFUP","A33AI2MRTON2X5","Submitted","Mon Nov 05 14:40:32 PST 2018","Mon Nov 05 14:40:38 PST 2018","Sat Nov 10 14:40:38 PST 2018","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","'Hey GemsHi Sweetie  I am sorry your having this problem","4"
"3JMNNNO3B2UIT4C38M4PLE753UX2WX","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:43 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:43 PST 2018","","","36TFCYNS4603JEI5RE8JYLN27LIHXH","A1KEAHVVML6319","Submitted","Mon Nov 05 14:40:26 PST 2018","Mon Nov 05 14:40:33 PST 2018","Sat Nov 10 14:40:33 PST 2018","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","he might understand if he knew more aboutthe disease","9"
"3BFF0DJK8Y2J6MP77WEKPCDAXUDSTZ","3HN4348L0ETXWX0WM9D9RF20FQD3S7","choose the most significant emotion appearing in a sentence","pick one of eight pre chosen emotions to label one sentence at a time","categorize, emotions, labeling, sentence, language","$0.03","Mon Nov 05 14:32:37 PST 2018","1","BatchId:3424751;OriginalHitTemplateId:926051498;","60","432000","Wed Nov 07 14:32:37 PST 2018","","","3OF2M9AATIEJQZJSYHZ18YJ572KKZL","A1FP3SH704X01V","Submitted","Mon Nov 05 14:40:52 PST 2018","Mon Nov 05 14:40:59 PST 2018","Sat Nov 10 14:40:59 PST 2018","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","so i\'ve started writing in a journal when i feel sad/cry","7"
